id,original_title,popularity,release_date,title,vote_average,vote_count,month,day_of_week
291081,Red Riding: In the Year of Our Lord 1974,6.871,2010-02-05,Red Riding: In the Year of Our Lord 1974,6.8,99,2,Friday
51823,Across the Line: The Exodus of Charlie Wright,6.8629999999999995,2010-12-29,Across the Line: The Exodus of Charlie Wright,5.9,19,12,Wednesday
34803,Death at a Funeral,6.862,2010-04-15,Death at a Funeral,5.7,439,4,Thursday
46368,The Rig,6.856,2010-10-05,The Rig,3.7,39,10,Tuesday
38407,Shanghai,6.824,2010-10-02,Shanghai,6.1,80,10,Saturday
45662,Space Chimps 2: Zartog Strikes Back,6.792000000000001,2010-05-26,Space Chimps 2: Zartog Strikes Back,4.6,50,5,Wednesday
42888,How Do You Know,6.752999999999999,2010-12-17,How Do You Know,5.1,453,12,Friday
34182,孔子,6.706,2010-03-18,Confucius,5.9,45,3,Thursday
95547,Triassic Attack,6.706,2010-11-27,Triassic Attack,3.2,22,11,Saturday
47607,Tiny Furniture,6.695,2010-11-12,Tiny Furniture,5.9,82,11,Friday
33473,Stomp the Yard 2: Homecoming,6.684,2010-10-10,Stomp the Yard 2: Homecoming,4.7,48,10,Sunday
48466,Scared Shrekless,6.682,2010-10-28,Scared Shrekless,6.2,177,10,Thursday
35428,О чём говорят мужчины,6.675,2010-11-11,What Men Talk About,7.7,71,11,Thursday
47218,Happythankyoumoreplease,6.645,2010-01-20,Happythankyoumoreplease,6.5,148,1,Wednesday
35688,Why Did I Get Married Too?,6.636,2010-04-02,Why Did I Get Married Too?,5.9,49,4,Friday
47386,YellowBrickRoad,6.635,2010-01-23,YellowBrickRoad,4.9,75,1,Saturday
38778,Dinner for Schmucks,6.632000000000001,2010-07-30,Dinner for Schmucks,5.6,920,7,Friday
60695,Sundays at Tiffany's,6.629,2010-12-06,Sundays at Tiffany's,6.5,43,12,Monday
33107,And Soon the Darkness,6.606,2010-12-17,And Soon the Darkness,5.2,197,12,Friday
50337,Firebreather,6.591,2010-11-24,Firebreather,6.2,33,11,Wednesday
35458,Crazy on the Outside,6.579,2010-01-08,Crazy on the Outside,5.4,48,1,Friday
43434,Carlos,6.568,2010-10-11,Carlos,7.0,87,10,Monday
34751,Free Willy: Escape from Pirate's Cove,6.568,2010-03-23,Free Willy: Escape from Pirate's Cove,5.2,61,3,Tuesday
36956,Cosa voglio di più,6.53,2010-06-06,Come Undone,5.6,49,6,Sunday
36515,The Prince & Me 4: The Elephant Adventure,6.523,2010-03-23,The Prince & Me 4: The Elephant Adventure,5.5,37,3,Tuesday
64956,Inception: The Cobol Job,6.516,2010-12-07,Inception: The Cobol Job,7.4,227,12,Tuesday
29483,Beautiful Kate,6.481,2010-01-08,Beautiful Kate,6.1,29,1,Friday
69270,Super Hybrid,6.474,2010-01-01,Super Hybrid,5.1,35,1,Friday
40663,Gasland,6.468,2010-01-24,Gasland,7.5,80,1,Sunday
39522,Mega Piranha,6.457000000000001,2010-04-10,Mega Piranha,2.9,78,4,Saturday
38033,Chain Letter,6.44,2010-10-01,Chain Letter,4.1,63,10,Friday
43920,Dog Pound,6.428,2010-04-24,Dog Pound,7.6,177,4,Saturday
41479,The Joneses,6.4239999999999995,2010-04-16,The Joneses,6.2,312,4,Friday
291092,Red Riding: In the Year of Our Lord 1983,6.422999999999999,2010-02-05,Red Riding: In the Year of Our Lord 1983,7.0,70,2,Friday
44037,Lake Placid 3,6.4110000000000005,2010-08-21,Lake Placid 3,4.4,68,8,Saturday
43939,I'm Still Here,6.386,2010-09-10,I'm Still Here,6.0,179,9,Friday
48186,The Boy Who Cried Werewolf,6.372000000000001,2010-10-22,The Boy Who Cried Werewolf,6.0,123,10,Friday
44992,Hubble 3D,6.346,2010-03-19,Hubble 3D,7.1,54,3,Friday
43263,Jesse Stone: No Remorse,6.324,2010-05-09,Jesse Stone: No Remorse,6.8,34,5,Sunday
52010,"Ultramarines: A Warhammer 40,000 Movie",6.322,2010-12-10,"Ultramarines: A Warhammer 40,000 Movie",5.2,50,12,Friday
60809,Groupies bleiben nicht zum Frühstück,6.32,2010-10-10,Single By Contract,6.9,104,10,Sunday
41066,レイトン教授と永遠の歌姫,6.308,2010-12-31,Professor Layton and the Eternal Diva,7.7,78,12,Friday
44678,Altitude,6.305,2010-10-10,Altitude,4.9,119,10,Sunday
27569,Extraordinary Measures,6.3,2010-01-21,Extraordinary Measures,6.3,153,1,Thursday
44638,The Tempest,6.3,2010-12-10,The Tempest,5.8,52,12,Friday
24328,Tokyo Mater,6.29,2008-12-12,Tokyo Mater,6.0,41,12,Friday
57243,Les Femmes du 6e étage,6.281000000000001,2010-12-20,The Women on the 6th Floor,6.7,183,12,Monday
45569,Red Hill,6.269,2010-11-05,Red Hill,6.1,79,11,Friday
46207,White Material,6.2620000000000005,2010-11-19,White Material,7.1,57,11,Friday
46064,Den Brother,6.234,2010-08-13,Den Brother,6.0,56,8,Friday
13752,Max Manus,6.23,2010-09-03,Max Manus: Man of War,7.1,114,9,Friday
36801,Cemetery Junction,6.225,2010-08-17,Cemetery Junction,6.6,116,8,Tuesday
38031,You Will Meet a Tall Dark Stranger,6.209,2010-05-23,You Will Meet a Tall Dark Stranger,5.8,431,5,Sunday
47407,Milf,6.1979999999999995,2010-10-17,Milf,4.1,41,10,Sunday
40194,Coursier,6.195,2010-02-24,Paris Express,4.9,74,2,Wednesday
39845,Love Ranch,6.185,2010-06-30,Love Ranch,6.1,28,6,Wednesday
45745,Sintel,6.157,2010-09-30,Sintel,7.6,99,9,Thursday
10797,Terkel i knibe,6.135,2010-03-26,Terkel in Trouble,6.4,39,3,Friday
51072,De vrais mensonges,6.0920000000000005,2010-12-21,Beautiful Lies,5.8,70,12,Tuesday
66195,The Perfect Host,6.087999999999999,2010-07-01,The Perfect Host,6.3,217,7,Thursday
39440,"Waiting for ""Superman""",6.068,2010-09-24,"Waiting for ""Superman""",7.0,70,9,Friday
37737,Kites,6.058,2010-05-21,Kites,5.8,67,5,Friday
46837,Kaboom,6.0520000000000005,2010-10-06,Kaboom,5.7,175,10,Wednesday
80188,Boy Wonder,6.0360000000000005,2010-08-12,Boy Wonder,6.6,77,8,Thursday
12834,Leaves of Grass,5.996,2010-09-17,Leaves of Grass,6.0,214,9,Friday
51794,Five Minarets in New York,5.994,2010-11-17,Five Minarets in New York,5.7,49,11,Wednesday
51090,L'Âge de raison,5.982,2010-07-28,With Love... from the Age of Reason,5.3,64,7,Wednesday
40016,Birdemic: Shock and Terror,5.961,2010-02-27,Birdemic: Shock and Terror,2.0,152,2,Saturday
40247,Please Give,5.945,2010-01-22,Please Give,6.3,81,1,Friday
54602,Skateland,5.938,2011-05-13,Skateland,5.4,16,5,Friday
56811,Cropsey,5.925,2009-04-25,Cropsey,6.0,90,4,Saturday
41518,Guzaarish,5.919,2010-11-19,Guzaarish,7.6,52,11,Friday
29159,Giallo,5.854,2010-03-13,Giallo,4.0,64,3,Saturday
28465,A Dangerous Man,5.853,2010-02-09,A Dangerous Man,5.1,53,2,Tuesday
27297,Gurotesuku,5.827999999999999,2010-07-16,Grotesque,5.3,69,7,Friday
45839,FRED: The Movie,5.807,2010-09-18,FRED: The Movie,5.0,81,9,Saturday
71700,Repeaters,5.801,2010-04-22,Repeaters,5.7,75,4,Thursday
32916,Scooby-Doo! Abracadabra-Doo,5.787000000000001,2010-02-16,Scooby-Doo! Abracadabra-Doo,6.8,58,2,Tuesday
55692,Scrat's Continental Crack-Up,5.784,2010-12-25,Scrat's Continental Crack-Up,6.9,67,12,Saturday
26583,The Keeper,5.779,2010-01-19,The Keeper,5.3,42,1,Tuesday
27584,High School,5.7620000000000005,2010-06-03,High School,5.8,68,6,Thursday
43950,Amer,5.749,2010-04-02,Amer,6.6,59,4,Friday
44027,"My Son, My Son, What Have Ye Done",5.74,2010-04-24,"My Son, My Son, What Have Ye Done",6.1,85,4,Saturday
26010,狼牙,5.716,2010-12-28,Legendary Assassin,6.2,33,12,Tuesday
43942,Freakonomics,5.705,2010-10-01,Freakonomics,6.6,57,10,Friday
48395,Rare Exports,5.704,2010-12-03,Rare Exports: A Christmas Tale,6.5,233,12,Friday
46713,Hunt to Kill,5.672999999999999,2010-11-06,Hunt to Kill,5.1,60,11,Saturday
41988,DC Showcase: Jonah Hex,5.646,2010-07-27,DC Showcase: Jonah Hex,6.8,38,7,Tuesday
57749,The Clinic,5.62,2010-10-10,The Clinic,5.2,59,10,Sunday
37659,When You're Strange,5.582000000000001,2010-04-09,When You're Strange,7.6,85,4,Friday
39681,Les 7 jours du talion,5.575,2010-07-28,Seven Days,6.3,76,7,Wednesday
18530,The Cry of the Owl,5.572,2010-03-12,The Cry of the Owl,5.6,46,3,Friday
56812,Balada triste de trompeta,5.5520000000000005,2011-08-19,The Last Circus,6.7,177,8,Friday
291084,Red Riding: In the Year of Our Lord 1980,5.499,2010-02-05,Red Riding: In the Year of Our Lord 1980,7.1,73,2,Friday
44737,Bébés,5.45,2010-05-07,Babies,7.0,77,5,Friday
54553,Home Makeover,5.45,2010-12-13,Home Makeover,6.9,89,12,Monday
35217,Friendship!,5.442,2010-01-14,Friendship!,6.6,76,1,Thursday
52208,Nude Nuns with Big Guns,5.428999999999999,2010-09-24,Nude Nuns with Big Guns,4.2,55,9,Friday
33555,Sherlock Holmes,5.39,2010-01-26,Sherlock Holmes,5.6,53,1,Tuesday
89704,Happy People: A Year in the Taiga,5.38,2010-09-03,Happy People: A Year in the Taiga,7.7,65,9,Friday
45316,उड़ान,5.376,2010-06-17,Udaan,7.2,83,6,Thursday
37708,Wild Things: Foursome,5.371,2010-06-01,Wild Things: Foursome,5.0,36,6,Tuesday
40912,2001 Maniacs: Field of Screams,5.364,2010-07-20,2001 Maniacs: Field of Screams,4.0,31,7,Tuesday
39030,El Materdor,5.352,2010-11-02,El Materdor,5.7,24,11,Tuesday
59435,An Invisible Sign,5.3420000000000005,2010-10-06,An Invisible Sign,5.1,58,10,Wednesday
54770,時をかける少女,5.319,2010-09-12,Time Traveller: The Girl Who Leapt Through Time,6.3,26,9,Sunday
44950,A Horrible Way to Die,5.316,2010-11-06,A Horrible Way to Die,5.2,36,11,Saturday
52060,Christmas Cupid,5.281000000000001,2010-12-12,Christmas Cupid,5.8,107,12,Sunday
44978,गोलमाल 3,5.278,2010-11-05,Golmaal 3,5.4,34,11,Friday
30239,Vincere,5.254,2010-03-19,Vincere,6.5,54,3,Friday
44809,Dinocroc vs. Supergator,5.247000000000001,2010-06-26,Dinocroc vs. Supergator,4.0,22,6,Saturday
39806,Princess Ka'iulani,5.239,2010-05-14,Princess Ka'iulani,5.1,22,5,Friday
35221,Father of Invention,5.2379999999999995,2010-02-14,Father of Invention,5.4,70,2,Sunday
102639,Virginia,5.236000000000001,2010-05-18,Virginia,5.8,24,5,Tuesday
21467,Der Knochenmann,5.223,2010-02-24,The Bone Man,7.3,43,2,Wednesday
66193,Sinners and Saints,5.223,2010-06-30,Sinners and Saints,5.6,42,6,Wednesday
45077,Every Day,5.22,2010-01-14,Every Day,5.5,46,1,Thursday
49261,Locked Down,5.2,2010-11-09,Locked Down,4.1,15,11,Tuesday
48243,Essential Killing,5.1770000000000005,2010-11-20,Essential Killing,5.7,73,11,Saturday
49787,The Reef,5.172999999999999,2010-05-15,The Reef,5.6,264,5,Saturday
44282,Plan B,5.164,2010-01-12,Plan B,7.2,45,1,Tuesday
56968,The Pregnancy Pact,5.162000000000001,2010-01-23,The Pregnancy Pact,4.8,78,1,Saturday
44594,Barry Munday,5.141,2010-03-13,Barry Munday,6.0,37,3,Saturday
45781,Hole in One,5.105,2010-09-12,Hole in One,3.9,54,9,Sunday
241829,The Making of The Walking Dead,5.084,2010-07-31,The Making of The Walking Dead,8.0,82,7,Saturday
67198,Bloodworth,5.0760000000000005,2010-02-06,Bloodworth,6.3,18,2,Saturday
61005,The Good Witch's Gift,5.071000000000001,2010-10-24,The Good Witch's Gift,6.9,37,10,Sunday
47088,The Extra Man,5.056,2010-08-01,The Extra Man,5.9,46,8,Sunday
148608,Moon Mater,5.0360000000000005,2010-11-02,Moon Mater,5.7,18,11,Tuesday
34563,Our Family Wedding,5.025,2010-03-12,Our Family Wedding,5.5,57,3,Friday
37851,На игре 2: Новый уровень,5.006,2010-11-11,Hooked on the Game 2. The Next Level,5.2,21,11,Thursday
35402,Icarus,5.002,2010-09-10,Icarus,5.2,42,9,Friday
53404,Crime d'amour,4.99,2010-09-09,Love Crime,6.5,45,9,Thursday
44862,Once Fallen,4.963,2010-11-02,Once Fallen,4.8,14,11,Tuesday
56601,The Perfect Game,4.958,2010-04-16,The Perfect Game,6.3,44,4,Friday
38325,Как я провёл этим летом,4.92,2010-11-11,How I Ended This Summer,6.1,52,11,Thursday
37932,Flicka 2,4.899,2010-05-04,Flicka 2,5.9,48,5,Tuesday
24421,Stag Night,4.8919999999999995,2010-10-11,Stag Night,4.8,34,10,Monday
48871,Red: Werewolf Hunter,4.89,2010-10-30,Red: Werewolf Hunter,4.2,31,10,Saturday
51250,Gun,4.873,2010-06-10,Gun,5.5,45,6,Thursday
37058,I'm Here,4.851,2010-03-01,I'm Here,7.2,82,3,Monday
46812,Lost Boys: The Thirst,4.851,2010-10-05,Lost Boys: The Thirst,5.3,61,10,Tuesday
42889,The Virginity Hit,4.834,2010-09-10,The Virginity Hit,4.6,35,9,Friday
44221,Group Sex,4.8,2010-08-24,Group Sex,5.4,34,8,Tuesday
45822,Różyczka,4.743,2010-04-04,Little Rose,7.0,16,4,Sunday
57209,Неадекватные люди,4.7010000000000005,2010-12-20,Inadequate People,7.2,35,12,Monday
44565,Khatta Meetha,4.677,2010-07-23,Khatta Meetha,4.9,21,7,Friday
25541,Broderskab,4.648,2010-04-08,Brotherhood,7.5,35,4,Thursday
62989,Ice Quake,4.635,2010-12-11,Ice Quake,4.2,32,12,Saturday
47812,Любовь в большом городе 2,4.604,2010-11-11,Love and the City 2,5.7,12,11,Thursday
48373,Listen to Your Heart,4.602,2010-08-14,Listen to Your Heart,7.6,59,8,Saturday
36147,Deadly Impact,4.588,2010-04-20,Deadly Impact,4.7,20,4,Tuesday
43943,Jack Goes Boating,4.587,2010-09-23,Jack Goes Boating,6.1,57,9,Thursday
47261,Carancho,4.553999999999999,2011-02-11,Carancho,6.6,59,2,Friday
144256,Farewell Mr. Kringle,4.539,2010-12-04,Farewell Mr. Kringle,6.4,10,12,Saturday
148605,Monster Truck Mater,4.494,2010-07-30,Monster Truck Mater,5.6,23,7,Friday
33556,इश्क़िया,4.48,2010-01-29,Ishqiya,6.4,30,1,Friday
40722,How to Make Love to a Woman,4.459,2010-07-13,How to Make Love to a Woman,4.6,26,7,Tuesday
42171,The Infidel,4.434,2010-05-01,The Infidel,6.0,59,5,Saturday
37665,Wake,4.39,2009-02-25,Wake,4.8,23,2,Wednesday
31035,En ganske snill mann,4.381,2010-10-01,A Somewhat Gentle Man,6.3,43,10,Friday
46198,My Girlfriend's Boyfriend,4.378,2010-04-22,My Girlfriend's Boyfriend,5.9,68,4,Thursday
46147,Sykt lykkelig,4.32,2010-12-20,"Happy, Happy",6.2,18,12,Monday
51273,Тёмный мир,4.319,2010-11-11,Dark World,4.3,24,11,Thursday
66111,Luster,4.309,2010-12-12,Luster,5.1,7,12,Sunday
49901,Rammbock,4.302,2010-09-09,Rammbock: Berlin Undead,6.0,59,9,Thursday
44224,Bear,4.288,2010-01-01,Bear,3.5,9,1,Friday
11403,The River Why,4.282,2010-04-09,The River Why,5.7,31,4,Friday
38186,Чужая,4.274,2010-11-11,Alien Girl,6.7,11,11,Thursday
44566,Anjaana Anjaani,4.265,2010-10-01,Anjaana Anjaani,6.1,47,10,Friday
35691,Letters to God,4.242,2010-04-09,Letters to God,6.9,71,4,Friday
43642,Abandoned,4.2330000000000005,2010-08-24,Abandoned,4.8,65,8,Tuesday
29919,The Six Wives of Henry Lefay,4.203,2010-10-19,The Six Wives of Henry Lefay,5.3,40,10,Tuesday
46718,DC Showcase: Green Arrow,4.2,2010-09-28,DC Showcase: Green Arrow,7.2,54,9,Tuesday
37757,Never Sleep Again: The Elm Street Legacy,4.197,2010-05-04,Never Sleep Again: The Elm Street Legacy,8.2,63,5,Tuesday
48798,Love and Distrust,4.196000000000001,2010-11-02,Love and Distrust,4.7,16,11,Tuesday
59248,The Wildest Dream,4.194,2010-08-06,The Wildest Dream,7.2,20,8,Friday
44745,Beatdown,4.1930000000000005,2010-08-31,Beatdown,5.1,13,8,Tuesday
51875,Miss Nobody,4.145,2010-06-10,Miss Nobody,4.9,20,6,Thursday
68212,The Terror Experiment,4.145,2010-01-01,The Terror Experiment,4.4,14,1,Friday
34586,Кандагар,4.14,2010-02-11,Kandahar,6.7,19,2,Thursday
46967,Bill Burr: Let It Go,4.138,2010-09-18,Bill Burr: Let It Go,7.9,44,9,Saturday
32407,Malice in Wonderland,4.0969999999999995,2010-04-16,Malice in Wonderland,5.7,28,4,Friday
35074,Dinoshark,4.084,2010-01-01,Dinoshark,4.2,21,1,Friday
52939,Три богатыря и Шамаханская царица,4.081,2010-12-31,Tri bogatyrya i Shamakhanskaya tsaritsa,5.9,30,12,Friday
38984,Coco Chanel & Igor Stravinsky,4.0569999999999995,2010-04-25,Coco Chanel & Igor Stravinsky,6.3,50,4,Sunday
37196,The Daisy Chain,4.047,2010-04-13,The Daisy Chain,5.2,35,4,Tuesday
19688,Middle of Nowhere,4.046,2010-07-13,Middle of Nowhere,5.9,35,7,Tuesday
63414,డార్లింగ్,4.029,2010-04-23,Darling,4.9,8,4,Friday
6172,Mein Führer - Die wirklich wahrste Wahrheit über Adolf Hitler,4.018,2010-01-19,My Führer,5.2,38,1,Tuesday
41409,Airline Disaster,3.985,2010-06-29,Airline Disaster,3.2,15,6,Tuesday
52817,Bitter Feast,3.9730000000000003,2010-07-08,Bitter Feast,5.4,27,7,Thursday
32845,Wrong Side of Town,3.969,2010-02-23,Wrong Side of Town,5.2,25,2,Tuesday
36696,Белка и Стрелка. Звёздные собаки,3.952,2010-04-03,Space Dogs,5.5,17,4,Saturday
55246,Ceremony,3.952,2010-10-08,Ceremony,5.2,33,10,Friday
43922,Legendary,3.948,2010-09-10,Legendary,6.4,50,9,Friday
38166,The Stranger,3.948,2010-06-01,The Stranger,5.0,29,6,Tuesday
59944,君に届け,3.9,2010-11-11,From Me To You,6.5,37,11,Thursday
36085,Vorstadtkrokodile 2,3.9,2010-06-15,The Crocodiles Strike Back,6.4,30,6,Tuesday
40777,I Hate Luv Storys,3.867,2010-06-30,I Hate Luv Storys,6.1,51,6,Wednesday
31059,Наша Russia: Яйца судьбы,3.867,2010-01-21,Nasha Russia: Yaytsa sudby,4.3,25,1,Thursday
39544,ホッタラケの島 遥と魔法の鏡,3.863,2010-02-27,Oblivion Island: Haruka and the Magic Mirror,6.7,18,2,Saturday
38180,DC Showcase: The Spectre,3.844,2010-04-23,DC Showcase: The Spectre,6.4,36,4,Friday
75311,The People vs. George Lucas,3.8289999999999997,2010-03-14,The People vs. George Lucas,6.4,49,3,Sunday
76706,Christmas Mail,3.793,2010-12-01,Christmas Mail,5.4,29,12,Wednesday
148607,Heavy Metal Mater,3.787,2010-11-02,Heavy Metal Mater,5.7,19,11,Tuesday
35656,As Good As Dead,3.765,2010-01-25,As Good As Dead,4.8,15,1,Monday
41360,Hunter Prey,3.738,2010-05-01,Hunter Prey,5.6,51,5,Saturday
59419,The Best and the Brightest,3.728,2010-01-01,The Best and the Brightest,4.5,11,1,Friday
46689,Waste Land,3.707,2010-01-24,Waste Land,7.7,51,1,Sunday
57389,Le quattro volte,3.702,2010-05-28,The Four Times,7.6,45,5,Friday
48740,Coyote Falls,3.69,2010-07-30,Coyote Falls,7.3,24,7,Friday
55061,Frankie & Alice,3.69,2014-04-04,Frankie & Alice,5.7,43,4,Friday
49001,L'Autre monde,3.681,2010-11-11,Black Heaven,5.8,37,11,Thursday
25891,ExTerminators,3.66,2010-11-02,ExTerminators,5.5,56,11,Tuesday
70448,All About Evil,3.659,2010-05-01,All About Evil,5.6,30,5,Saturday
59957,Mères et filles,3.655,2009-10-15,Hidden Diary,6.4,15,10,Thursday
52034,鉄男 THE BULLET MAN,3.6439999999999997,2010-04-25,Tetsuo: The Bullet Man,5.7,32,4,Sunday
41273,Tournée,3.635,2010-06-30,On Tour,6.8,37,6,Wednesday
75910,Lifted,3.625,2010-08-13,Lifted,7.3,18,8,Friday
35004,Order of Chaos,3.613,2010-01-01,Order of Chaos,4.4,12,1,Friday
44647,Rock Slyde,3.5980000000000003,2010-05-01,Rock Slyde,6.1,13,5,Saturday
352812,Tick Tock Tale,3.5869999999999997,2010-06-10,Tick Tock Tale,8.0,39,6,Thursday
57517,First Dog,3.585,2010-10-22,First Dog,6.2,17,10,Friday
62255,Tracker,3.5810000000000004,2010-09-12,Tracker,6.7,29,9,Sunday
28238,RSC Live: Hamlet,3.549,2010-05-04,RSC Live: Hamlet,7.7,37,5,Tuesday
49004,Beneath the Dark,3.531,2010-11-05,Beneath the Dark,4.9,21,11,Friday
30886,वीर,3.5260000000000002,2010-01-22,Veer,5.7,24,1,Friday
41997,Meteor Apocalypse,3.513,2010-02-23,Meteor Apocalypse,3.8,12,2,Tuesday
54532,Is It Just Me?,3.51,2010-01-15,Is It Just Me?,6.1,34,1,Friday
88212,Prep & Landing Stocking Stuffer: Operation: Secret Santa,3.5010000000000003,2010-12-07,Prep & Landing Stocking Stuffer: Operation: Secret Santa,6.7,42,12,Tuesday
43754,The Killing Jar,3.4960000000000004,2010-03-19,The Killing Jar,5.7,27,3,Friday
47557,Край,3.49,2010-11-11,The Edge,6.0,21,11,Thursday
46665,Triple Dog,3.4789999999999996,2010-05-10,Triple Dog,5.9,59,5,Monday
45611,Jack Hunter and the Lost Treasure of Ugarit,3.471,2010-07-31,Jack Hunter and the Lost Treasure of Ugarit,6.8,8,7,Saturday
39213,Coach,3.469,2010-06-13,Coach,4.6,12,6,Sunday
39478,Stripped Naked,3.463,2010-05-30,Stripped Naked,4.3,6,5,Sunday
221343,Locked In,3.4539999999999997,2010-09-17,Locked In,4.2,12,9,Friday
56607,나탈리,3.44,2010-11-11,Natalie,5.0,9,11,Thursday
60306,Victim,3.44,2010-11-17,Victim,4.4,19,11,Wednesday
8896,Delta,3.429,2010-03-12,Delta,5.8,9,3,Friday
151316,Shrek’s Yule Log,3.424,2010-12-07,Shrek’s Yule Log,4.7,9,12,Tuesday
42950,What if...,3.423,2010-08-20,What if...,6.6,29,8,Friday
99079,A Family Thanksgiving,3.406,2010-11-06,A Family Thanksgiving,5.2,9,11,Saturday
39959,Open House,3.4,2010-08-03,Open House,4.7,23,8,Tuesday
75825,Zero,3.366,2010-08-01,Zero,7.4,35,8,Sunday
46103,Born to Raise Hell,3.361,2010-10-19,Born to Raise Hell,4.5,40,10,Tuesday
72914,"Fat, Sick & Nearly Dead",3.3560000000000003,2010-04-16,"Fat, Sick & Nearly Dead",7.2,69,4,Friday
49347,Needle,3.3560000000000003,2010-10-09,Needle,5.1,24,10,Saturday
46584,The Trotsky,3.355,2010-05-05,The Trotsky,6.3,43,5,Wednesday
57018,Captifs,3.353,2010-10-16,Caged,5.5,47,10,Saturday
45527,The Final Storm,3.343,2010-01-01,The Final Storm,4.1,18,1,Friday
45792,Amish Grace,3.342,2010-03-28,Amish Grace,7.0,21,3,Sunday
36550,Jack and the Beanstalk,3.342,2009-11-06,Jack and the Beanstalk,5.2,38,11,Friday
15952,Frygtelig lykkelig,3.333,2010-02-05,Terribly Happy,6.5,38,2,Friday
48836,Kill Katie Malone,3.332,2010-10-10,Kill Katie Malone,4.2,15,10,Sunday
52688,November Christmas,3.3310000000000004,2010-11-28,November Christmas,7.6,19,11,Sunday
47559,The First Grader,3.3310000000000004,2010-09-04,The First Grader,7.0,51,9,Saturday
39958,The War Boys,3.327,2009-05-30,The War Boys,6.5,29,5,Saturday
41371,#1 Cheerleader Camp,3.2769999999999997,2010-07-27,#1 Cheerleader Camp,3.6,34,7,Tuesday
36699,My Iz Budushchego 2,3.275,2010-11-11,We Are from the Future 2,5.3,25,11,Thursday
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,3.264,2010-06-08,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,3.4,59,6,Tuesday
57809,Ёлки,3.2560000000000002,2010-12-20,Six Degrees of Celebration,6.5,35,12,Monday
43099,Mothman,3.237,2010-04-24,Mothman,3.2,12,4,Saturday
20720,Gabriel Iglesias: Hot and Fluffy,3.233,2007-08-07,Gabriel Iglesias: Hot and Fluffy,7.4,37,8,Tuesday
65831,Sascha,3.2260000000000004,2010-06-18,Sasha,6.5,11,6,Friday
27807,The Dead Matter,3.221,2010-07-30,The Dead Matter,3.7,6,7,Friday
49541,Die-ner (Get It?),3.22,2010-08-24,Die-ner (Get It?),3.3,12,8,Tuesday
